Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
117,Len Kosmalski,C,23,KCO,67,413,10.0,.470,,.349,7.8,22.1,14.9,13.3,0.7,0.8,,,,0.0,0.5,0.5,.055,,-3.9,0.2,-3.7,-0.2
118,Tom Kozelko,PF,23,WSB,73,754,6.7,.413,,.216,6.6,12.0,9.3,6.6,1.7,0.4,,,,-0.5,1.2,0.7,.046,,-5.0,1.4,-3.6,-0.3
119,Steve Kuberski,SF,27,MIL,59,517,11.6,.457,,.352,10.9,13.9,12.4,9.0,1.0,0.3,,,,0.2,0.4,0.6,.056,,-2.4,-1.4,-3.9,-0.2
120,Kevin Kunnert,C,23,HOU,75,1801,17.7,.538,,.250,13.2,25.9,19.6,8.8,0.9,2.6,,,,3.0,2.1,5.1,.136,,0.5,0.1,0.6,1.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
121,Sam Lacey,C,26,KCO,81,3378,15.3,.464,,.208,7.0,28.3,17.6,17.9,1.9,2.7,,,,1.1,6.3,7.4,.105,,-1.1,4.8,3.7,4.9
122,Bob Lanier*,C,26,DET,76,2987,24.4,.559,,.314,8.4,25.1,16.8,19.9,1.2,3.1,,,,8.6,3.8,12.4,.199,,5.8,1.8,7.6,7.3
123,Stu Lantz,SG,28,TOT,75,1783,11.9,.490,,.408,4.8,5.7,5.2,14.5,1.4,0.3,,,,1.3,0.5,1.7,.047,,-1.7,-1.5,-3.2,-0.5
123,Stu Lantz,SG,28,NOJ,19,353,9.7,.452,,.461,1.9,5.0,3.4,11.7,1.5,0.3,,,,-0.1,0.1,0.1,.011,,-4.3,-2.1,-6.3,-0.4
123,Stu Lantz,SG,28,LAL,56,1430,12.4,.500,,.395,5.5,5.9,5.7,15.2,1.4,0.4,,,,1.3,0.3,1.7,.056,,-1.1,-1.4,-2.4,-0.2
124,Clyde Lee,C-PF,30,TOT,80,2456,9.3,.466,,.415,11.7,19.6,15.6,5.6,0.6,0.4,,,,1.1,2.1,3.2,.063,,-2.9,0.8,-2.1,-0.1
124,Clyde Lee,PF,30,ATL,9,177,13.6,.527,,1.083,12.5,26.9,19.3,5.7,0.3,1.2,,,,0.3,0.2,0.4,.115,,-1.8,-0.9,-2.7,0.0
124,Clyde Lee,C,30,PHI,71,2279,8.9,.459,,.353,11.6,19.0,15.3,5.5,0.6,0.4,,,,0.8,1.9,2.8,.059,,-3.0,0.9,-2.1,0.0
125,Russ Lee,SF,25,NOJ,15,139,13.1,.396,,.184,10.5,11.9,11.2,8.0,3.5,1.1,,,,-0.2,0.2,0.0,-0.016,,-3.7,-1.0,-4.7,-0.1
126,Bill Ligon,SG,22,DET,38,272,11.8,.409,,.175,5.7,4.8,5.3,14.5,1.4,1.8,,,,-0.4,0.1,-0.2,-0.043,,-3.6,-3.5,-7.1,-0.4
127,Bob Love,PF,32,CHI,61,2401,15.0,.481,,.253,4.4,12.5,8.4,7.4,1.3,0.3,,,,2.2,2.9,5.2,.103,,-0.6,-1.6,-2.3,-0.2
128,Stan Love,PF,25,LAL,30,431,14.7,.486,,.340,6.9,14.5,10.8,9.1,1.7,1.5,,,,0.1,0.4,0.5,.054,,-1.8,-1.8,-3.6,-0.2
129,Phil Lumpkin,PG,23,POR,48,792,11.5,.488,,.205,1.4,6.2,3.9,29.8,1.2,0.2,,,,0.2,0.3,0.5,.031,,-2.5,-2.8,-5.4,-0.7
130,Pete Maravich*,SG,27,NOJ,79,2853,18.3,.479,,.308,3.2,11.9,7.4,28.2,1.8,0.3,,,,1.8,2.1,3.9,.066,,2.9,-0.6,2.3,3.1
131,Jack Marin,SF,30,BUF,81,2147,12.8,.510,,.266,5.1,11.8,8.6,8.6,1.1,0.4,,,,2.4,1.5,3.9,.087,,-1.2,-1.1,-2.3,-0.2
132,LaRue Martin,C,24,POR,81,1372,13.6,.488,,.272,10.9,19.9,15.6,7.3,1.1,1.9,,,,0.2,1.6,1.9,.065,,-2.3,-0.8,-3.2,-0.4
133,Don May,SF,29,KCO,29,139,12.2,.540,,.222,3.0,6.7,4.9,5.7,1.3,0.8,,,,0.2,0.1,0.3,.088,,-2.7,-2.9,-5.6,-0.1
134,Bob McAdoo*,C,23,BUF,82,3539,25.8,.569,,.372,9.2,23.5,16.6,8.6,1.2,2.4,,,,12.7,5.1,17.8,.242,,5.5,-0.7,4.7,6.0
135,Glenn McDonald,SF,22,BOS,62,395,9.7,.424,,.203,5.1,12.0,8.6,8.3,0.9,0.6,,,,-0.3,0.5,0.2,.022,,-4.8,-2.4,-7.2,-0.5
136,Jon McGlocklin,SG,31,MIL,79,1853,13.2,.519,,.111,1.5,5.1,3.4,19.8,1.3,0.2,,,,2.5,0.9,3.4,.087,,-0.7,-2.1,-2.7,-0.3
137,Kenny McIntosh,SF,26,SEA,6,101,4.7,.273,,.310,6.1,9.2,7.6,8.5,1.8,1.6,,,,-0.3,0.1,-0.2,-0.084,,-7.8,0.2,-7.6,-0.1
138,Jim McMillian,SF,26,BUF,62,2132,14.7,.557,,.332,6.3,11.8,9.2,9.9,1.4,0.3,,,,4.3,1.7,6.0,.134,,0.8,0.2,1.0,1.6
139,Larry McNeill,PF,24,KCO,80,1749,15.5,.520,,.374,8.8,20.6,14.7,6.4,1.8,0.8,,,,2.0,2.4,4.4,.121,,-1.0,-0.7,-1.7,0.1
140,Cliff Meely,PF,27,HOU,48,753,14.7,.487,,.269,8.1,16.2,12.2,9.0,1.3,1.5,,,,0.4,0.6,1.0,.067,,-1.5,-2.0,-3.6,-0.3
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
141,Gary Melchionni,SG,24,PHO,68,1529,12.3,.481,,.262,3.0,9.7,6.3,14.5,1.4,0.4,,,,1.1,1.0,2.1,.065,,-2.1,-1.1,-3.2,-0.5
142,Dean Meminger,PG,26,ATL,80,2177,13.9,.515,,.526,3.6,6.2,4.8,24.1,2.4,0.3,,,,2.5,1.4,3.9,.086,,0.5,0.0,0.5,1.4
143,John Mengelt,SG,25,DET,80,1995,14.7,.545,,.354,2.1,8.4,5.3,15.1,1.7,0.1,,,,3.1,0.9,4.0,.095,,0.4,-1.9,-1.5,0.3
144,Steve Mix,PF,27,PHI,46,1748,16.4,.535,,.352,8.9,20.2,14.5,8.3,2.1,0.6,,,,2.8,2.3,5.1,.141,,0.8,1.2,2.1,1.8
145,Eric Money,SG,19,DET,66,889,11.3,.471,,.141,3.4,7.5,5.4,16.9,1.8,0.1,,,,0.0,0.4,0.3,.019,,-2.1,-2.2,-4.3,-0.5
146,Earl Monroe*,SG,30,NYK,78,2814,17.7,.504,,.246,2.0,10.2,6.1,15.6,1.8,0.6,,,,4.4,2.2,6.6,.113,,2.0,-1.0,0.9,2.1
147,Otto Moore,C,28,TOT,42,1066,11.5,.482,,.263,8.4,23.1,15.5,10.7,0.9,2.0,,,,0.1,1.2,1.3,.056,,-3.0,1.7,-1.3,0.2
147,Otto Moore,C,28,DET,2,11,5.4,.307,,.500,0.0,19.8,10.0,12.2,0.0,4.9,,,,0.0,0.0,0.0,-0.138,,-10.6,-1.1,-11.7,0.0
147,Otto Moore,C,28,NOJ,40,1055,11.6,.485,,.260,8.5,23.2,15.6,10.7,0.9,2.0,,,,0.1,1.1,1.3,.058,,-3.0,1.8,-1.2,0.2
148,Jeff Mullins,SG,32,GSW,66,1141,15.2,.488,,.169,3.9,6.6,5.3,18.3,2.2,0.6,,,,1.4,0.9,2.3,.097,,-0.3,-1.7,-2.0,0.0
149,Calvin Murphy*,PG,26,HOU,78,2513,18.9,.550,,.335,2.3,5.4,3.8,23.3,2.4,0.1,,,,6.0,1.4,7.4,.141,,3.7,-2.1,1.6,2.3
150,Lloyd Neal,PF,24,POR,82,2278,15.4,.504,,.339,9.0,22.1,15.8,9.0,0.9,2.0,,,,1.5,2.8,4.3,.091,,-1.4,0.0,-1.4,0.3
151,Don Nelson*,SF,34,BOS,79,2052,18.1,.600,,.405,6.2,16.4,11.4,12.6,0.7,0.4,,,,6.2,2.5,8.7,.204,,2.8,-0.4,2.4,2.3
152,Louie Nelson,PG,23,NOJ,72,1898,12.8,.511,,.368,3.8,6.6,5.2,13.9,1.5,0.2,,,,1.5,0.8,2.3,.059,,-0.8,-1.4,-2.2,-0.1
153,Mike Newlin,SG,26,HOU,79,2709,15.1,.547,,.337,2.3,8.5,5.4,20.9,1.9,0.1,,,,4.4,1.5,5.9,.105,,1.5,-0.9,0.6,1.8
154,Connie Norman,SG,21,PHI,12,72,19.4,.530,,.068,4.2,12.8,8.4,10.7,1.9,0.7,,,,0.1,0.1,0.2,.120,,0.5,-3.0,-2.5,0.0
155,Willie Norwood,SF,27,DET,24,347,17.3,.562,,.341,9.9,17.9,13.9,7.1,3.2,0.0,,,,0.6,0.4,1.1,.146,,0.9,-0.8,0.1,0.2
156,Jim Owens,SF,24,PHO,41,432,9.3,.408,,.110,1.6,8.7,5.1,15.7,1.7,0.3,,,,-0.2,0.3,0.1,.013,,-5.1,-1.5,-6.6,-0.5
157,Steve Patterson,C,26,CLE,81,1269,11.3,.441,,.189,9.4,18.2,13.8,10.0,0.8,0.9,,,,0.2,1.3,1.5,.055,,-2.8,0.0,-2.8,-0.3
158,Curtis Perry,PF,26,PHO,79,2688,17.1,.514,,.279,13.1,23.0,18.0,10.0,1.8,1.6,,,,3.8,3.7,7.6,.135,,1.0,1.7,2.7,3.2
159,Geoff Petrie,PG,26,POR,80,3109,14.1,.503,,.236,1.3,5.5,3.5,20.5,1.2,0.2,,,,3.2,1.3,4.5,.069,,-0.2,-2.1,-2.3,-0.2
160,Howard Porter,SF,26,TOT,58,1163,13.4,.524,,.192,7.4,16.3,11.9,2.5,0.9,1.2,,,,1.6,0.8,2.4,.101,,-2.6,-2.2,-4.9,-0.9
160,Howard Porter,SF,26,NYK,17,133,8.4,.413,,.250,10.1,19.9,14.9,2.0,1.0,0.4,,,,0.0,0.1,0.1,.033,,-5.9,-2.2,-8.0,-0.2
160,Howard Porter,SF,26,DET,41,1030,14.0,.535,,.186,7.1,15.9,11.5,2.5,0.9,1.3,,,,1.7,0.7,2.3,.109,,-2.2,-2.3,-4.5,-0.6
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
161,Kevin Porter,PG,24,WSB,81,2589,16.0,.519,,.225,2.1,3.8,2.9,33.9,2.7,0.2,,,,2.7,3.8,6.5,.120,,2.0,-0.5,1.4,2.3
162,Jim Price,PG,25,TOT,50,1870,16.1,.500,,.271,3.5,7.3,5.4,22.0,2.8,0.7,,,,1.9,1.8,3.7,.095,,1.6,0.4,2.0,1.9
162,Jim Price,PG,25,LAL,9,339,19.7,.511,,.269,4.8,7.3,6.1,29.2,2.8,0.4,,,,0.6,0.2,0.8,.111,,3.9,-0.9,3.0,0.4
162,Jim Price,PG,25,MIL,41,1531,15.4,.497,,.271,3.2,7.3,5.3,20.4,2.8,0.7,,,,1.4,1.6,2.9,.092,,1.1,0.7,1.8,1.5
163,Ed Ratleff,SF,24,HOU,80,2563,14.9,.503,,.223,8.0,12.0,10.0,14.1,2.7,1.1,,,,3.1,2.5,5.6,.105,,0.6,1.5,2.2,2.7
164,Clifford Ray,C,26,GSW,82,2519,15.0,.551,,.496,10.0,23.8,16.8,8.6,1.7,2.4,,,,3.0,3.7,6.7,.128,,-0.4,2.3,2.0,2.5
165,Kevin Restani,PF,23,MIL,76,1755,9.7,.458,,.115,8.1,15.7,12.0,8.9,1.0,0.6,,,,0.5,1.5,2.0,.055,,-2.9,0.7,-2.2,-0.1
166,Tom Riker,C,24,NYK,51,483,9.4,.415,,.558,8.5,14.7,11.6,5.3,1.4,0.6,,,,-0.4,0.4,0.0,.002,,-4.4,-1.6,-6.1,-0.5
167,Pat Riley*,SF,29,LAL,46,1016,12.4,.450,,.178,2.4,5.6,4.0,18.5,1.6,0.2,,,,-0.2,0.3,0.0,.002,,-1.9,-3.2,-5.2,-0.8
168,Ron Riley,PF,24,HOU,77,1578,11.4,.452,,.206,9.7,17.3,13.4,11.0,1.7,0.8,,,,0.2,1.4,1.6,.048,,-2.2,0.4,-1.8,0.1
169,Mike Riordan,SF,29,WSB,74,2191,15.1,.513,,.111,4.1,8.9,6.5,13.7,1.5,0.1,,,,3.1,3.0,6.1,.134,,0.8,-0.2,0.6,1.4
170,Rick Roberson,C,27,NOJ,16,339,13.1,.474,,.370,11.2,24.1,17.4,9.8,0.9,1.3,,,,0.0,0.4,0.4,.053,,-2.5,0.0,-2.5,0.0
171,Truck Robinson,PF,23,WSB,76,995,15.1,.498,,.293,9.5,20.9,15.2,5.7,1.6,1.7,,,,0.6,2.1,2.7,.130,,-2.0,0.3,-1.7,0.1
172,Curtis Rowe,PF,25,DET,82,2787,13.0,.521,,.260,6.9,16.1,11.5,6.4,0.9,0.9,,,,3.6,1.6,5.2,.090,,-1.3,-0.6,-1.8,0.1
173,Paul Ruffner,C,26,BUF,22,103,12.1,.457,,.106,12.3,9.5,10.9,9.9,1.3,1.4,,,,0.0,0.1,0.1,.029,,-1.5,-1.9,-3.5,0.0
174,Bob Rule,C,30,MIL,1,11,-0.2,.000,,.000,0.0,0.0,0.0,20.9,0.0,0.0,,,,0.0,0.0,0.0,-0.147,,-12.7,-6.0,-18.7,0.0
175,Campy Russell,SF,23,CLE,68,754,15.8,.484,,.452,6.0,15.4,10.7,9.1,1.3,0.2,,,,0.4,0.7,1.1,.069,,-0.8,-3.2,-4.0,-0.4
176,Cazzie Russell,SF,30,LAL,40,1055,16.5,.499,,.195,3.1,7.3,5.2,17.0,1.2,0.1,,,,1.6,0.2,1.8,.083,,0.3,-3.2,-2.9,-0.2
177,Fred Saunders,SF,23,PHO,69,1059,13.2,.467,,.234,7.8,16.8,12.3,11.0,1.8,0.8,,,,0.2,1.1,1.3,.060,,-2.0,-0.4,-2.5,-0.1
178,Dale Schlueter,C,29,BUF,76,962,13.1,.579,,.680,8.6,18.9,14.0,13.4,0.8,2.2,,,,0.9,1.1,2.0,.102,,-0.5,1.2,0.7,0.7
179,Charlie Scott,PG,26,PHO,69,2592,17.7,.480,,.220,2.8,8.1,5.4,20.6,2.0,0.5,,,,2.7,1.9,4.7,.086,,2.4,-1.7,0.7,1.8
180,Paul Silas,PF,31,BOS,82,2661,14.6,.482,,.459,13.1,25.1,19.2,10.6,1.0,0.4,,,,2.9,4.3,7.2,.130,,-0.4,1.6,1.2,2.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
181,Tal Skinner,SF,22,SEA,73,1574,9.0,.445,,.280,8.8,13.7,11.2,6.9,1.4,0.6,,,,0.1,1.3,1.5,.045,,-3.4,0.7,-2.7,-0.3
182,Jerry Sloan*,SG,32,CHI,78,2577,14.4,.487,,.298,7.3,14.7,11.0,9.6,3.2,0.4,,,,2.2,4.7,7.0,.130,,-0.2,2.3,2.1,2.7
183,Bingo Smith,SF,28,CLE,82,2636,15.9,.508,,.132,4.3,12.1,8.2,13.7,1.5,0.5,,,,3.8,2.3,6.1,.112,,1.1,-0.4,0.7,1.8
184,Don Smith,SG,23,PHI,54,538,12.6,.428,,.065,2.6,3.0,2.8,14.7,1.7,0.3,,,,-0.2,0.3,0.0,.004,,-3.0,-4.2,-7.2,-0.7
185,Elmore Smith,C,25,LAL,74,2341,15.9,.500,,.329,8.6,24.3,16.5,8.7,1.6,4.6,,,,1.0,3.7,4.7,.097,,-2.0,3.1,1.1,1.8
186,Greg Smith,SF,28,POR,55,519,10.4,.521,,.329,6.1,11.6,9.0,7.2,1.9,0.6,,,,0.1,0.5,0.6,.058,,-2.9,-0.7,-3.6,-0.2
187,Phil Smith,SG,22,GSW,74,1055,17.6,.533,,.341,4.7,8.3,6.5,17.5,2.6,0.0,,,,2.0,0.9,2.9,.132,,1.7,-1.8,-0.1,0.5
188,Randy Smith,SG,26,BUF,82,3001,17.1,.523,,.234,3.4,8.1,5.8,25.5,2.0,0.0,,,,5.0,2.3,7.2,.116,,2.8,-0.5,2.3,3.3
189,Dick Snyder,SG,30,CLE,82,2590,15.1,.541,,.197,1.5,8.3,4.9,16.3,1.3,0.9,,,,4.6,1.8,6.4,.118,,1.0,-0.6,0.4,1.6
190,Mike Sojourner,C,21,ATL,73,2129,14.1,.507,,.188,8.5,21.7,14.7,6.4,0.7,1.4,,,,2.7,1.9,4.7,.106,,-1.1,-0.1,-1.2,0.4
191,Kevin Stacom,SG,23,BOS,61,447,12.0,.499,,.208,6.7,5.5,6.1,14.7,1.1,0.3,,,,0.4,0.4,0.9,.092,,-1.2,-1.7,-2.9,-0.1
192,Bud Stallworth,SF,25,NOJ,73,1668,10.2,.456,,.256,4.5,10.4,7.4,4.2,1.6,0.4,,,,-0.6,1.0,0.4,.012,,-4.2,-2.0,-6.1,-1.7
193,Dave Stallworth,SF,33,NYK,7,57,7.6,.278,,.000,10.8,26.0,18.3,4.6,2.4,2.8,,,,-0.2,0.1,0.0,-0.040,,-8.2,1.4,-6.8,-0.1
194,Larry Steele,SG,25,POR,76,2389,13.1,.595,,.302,4.0,5.9,5.0,16.1,3.5,0.4,,,,3.1,2.6,5.7,.114,,0.4,1.8,2.3,2.6
195,George Thompson,SG,27,MIL,73,1983,12.7,.497,,.310,2.7,6.7,4.8,15.8,1.6,0.2,,,,1.4,1.2,2.7,.064,,-0.7,-1.2,-1.9,0.1
196,Nate Thurmond*,C,33,CHI,80,2756,13.4,.403,,.327,10.0,24.5,17.3,16.9,0.8,4.0,,,,-0.8,5.4,4.7,.081,,-2.3,4.5,2.3,3.0
197,Dean Tolson,PF,23,SEA,19,87,17.6,.483,,.459,14.1,11.8,13.0,8.3,2.1,3.6,,,,0.1,0.1,0.2,.097,,-0.1,-0.5,-0.6,0.0
198,Rudy Tomjanovich,PF,26,HOU,81,3134,17.8,.565,,.277,6.5,15.3,10.9,11.6,1.1,0.4,,,,8.2,1.9,10.1,.155,,2.6,-0.8,1.7,3.0
199,George Trapp,PF,26,DET,78,1472,12.3,.476,,.201,5.4,15.2,10.3,6.7,1.2,0.5,,,,0.1,0.9,1.0,.033,,-2.9,-2.8,-5.7,-1.4
200,John Tschogl,SF,24,PHI,39,623,7.8,.377,,.149,8.4,9.7,9.0,6.4,1.9,2.1,,,,-0.5,0.6,0.1,.011,,-5.0,1.5,-3.5,-0.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
201,Wes Unseld*,C,28,WSB,73,2904,15.0,.538,,.338,11.0,26.2,18.6,12.7,1.8,1.3,,,,4.0,6.6,10.6,.175,,0.3,5.2,5.5,5.5
202,Dick Van Arsdale,SG,31,PHO,70,2419,14.3,.538,,.379,2.2,5.9,4.0,11.9,1.5,0.2,,,,4.6,1.2,5.9,.116,,0.2,-1.4,-1.2,0.5
203,Tom Van Arsdale,SF,31,TOT,82,2843,13.8,.480,,.306,2.5,7.3,4.8,12.0,1.5,0.1,,,,3.1,1.2,4.4,.074,,0.0,-1.9,-1.9,0.1
203,Tom Van Arsdale,SF,31,PHI,9,273,12.7,.470,,.353,2.6,8.2,5.4,8.9,2.2,0.0,,,,0.1,0.2,0.3,.051,,-2.2,-1.7,-3.9,-0.1
203,Tom Van Arsdale,SF,31,ATL,73,2570,13.9,.481,,.302,2.5,7.2,4.7,12.3,1.4,0.1,,,,3.1,1.0,4.1,.076,,0.2,-1.9,-1.7,0.2
204,Norm Van Lier,PG,27,CHI,70,2590,15.5,.477,,.307,3.5,9.8,6.7,24.3,2.6,0.3,,,,1.8,3.8,5.6,.104,,1.5,1.1,2.6,3.0
205,Neal Walk,C,26,TOT,67,1125,14.8,.464,,.222,7.9,23.0,15.2,16.5,1.5,1.1,,,,-0.1,1.3,1.2,.053,,-1.0,0.3,-0.7,0.4
205,Neal Walk,C,26,NOJ,37,851,15.4,.465,,.223,8.3,23.0,15.4,18.0,1.5,1.2,,,,0.0,1.0,1.0,.055,,-0.6,0.9,0.2,0.5
205,Neal Walk,C,26,NYK,30,274,13.0,.460,,.217,6.8,22.8,14.7,11.8,1.2,0.6,,,,0.0,0.3,0.3,.046,,-2.2,-1.3,-3.5,-0.1
206,Chet Walker*,SF,34,CHI,76,2452,19.5,.568,,.446,4.9,13.6,9.3,11.8,1.0,0.1,,,,7.6,2.9,10.5,.205,,3.4,-1.3,2.1,2.5
207,Foots Walker,PG,23,CLE,72,1070,14.2,.463,,.425,4.7,9.8,7.2,23.8,3.6,0.4,,,,0.1,1.4,1.5,.067,,-0.3,1.3,1.1,0.8
208,Jimmy Walker,SG,30,KCO,81,3122,12.7,.524,,.248,1.7,6.2,4.0,11.2,1.3,0.2,,,,4.3,1.9,6.2,.095,,-0.6,-1.1,-1.7,0.2
209,Bill Walton*,C,22,POR,35,1153,20.0,.553,,.397,8.8,30.4,20.0,20.5,1.2,4.3,,,,1.5,2.2,3.6,.151,,1.5,4.3,5.9,2.3
210,Perry Warbington,PG,22,PHI,5,70,3.1,.229,,.095,2.9,8.8,5.8,29.2,0.0,0.0,,,,-0.3,0.0,-0.3,-0.178,,-8.1,-3.3,-11.4,-0.2
211,Cornell Warner,PF,26,MIL,79,2519,11.4,.494,,.287,10.2,23.0,16.8,6.5,0.9,1.1,,,,1.6,3.1,4.7,.090,,-2.2,1.4,-0.7,0.8
212,Jim Washington,PF,31,TOT,80,1579,10.8,.481,,.221,6.9,17.9,12.3,9.3,1.0,0.8,,,,1.0,1.4,2.4,.072,,-2.7,0.5,-2.2,-0.1
212,Jim Washington,PF,31,ATL,38,905,10.9,.475,,.212,5.3,16.1,10.4,10.2,1.1,0.8,,,,0.7,0.7,1.3,.071,,-2.5,0.5,-1.9,0.0
212,Jim Washington,PF,31,BUF,42,674,10.6,.490,,.235,9.1,20.2,14.9,8.1,0.7,1.0,,,,0.3,0.7,1.0,.074,,-3.0,0.3,-2.6,-0.1
213,Kermit Washington,PF,23,LAL,55,949,12.0,.472,,.589,10.8,24.4,17.6,9.1,1.2,1.7,,,,-0.2,1.2,0.9,.046,,-3.3,0.7,-2.5,-0.1
214,Stan Washington,SG,23,WSB,1,4,-10.3,.000,,.000,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,-0.195,,-16.0,-1.8,-17.8,0.0
215,Slick Watts,PG,23,SEA,82,2056,15.2,.450,,.278,4.7,8.4,6.5,31.7,4.2,0.3,,,,-0.1,2.8,2.7,.063,,0.6,1.5,2.1,2.1
216,Nick Weatherspoon,SF,24,WSB,82,1347,14.5,.494,,.246,9.8,15.9,12.9,5.4,2.2,0.8,,,,1.0,2.6,3.6,.128,,-1.3,0.1,-1.1,0.3
217,Scott Wedman,SF,22,KCO,80,2554,12.0,.505,,.211,8.2,11.7,10.0,7.4,1.5,0.6,,,,2.5,2.3,4.8,.091,,-1.1,0.2,-0.8,0.8
218,Bob Weiss,PG,32,BUF,76,1338,10.5,.444,,.257,1.7,6.1,4.0,23.6,2.7,0.7,,,,-0.1,1.2,1.1,.040,,-3.0,0.1,-3.0,-0.3
219,Owen Wells,SF,24,HOU,33,214,12.9,.451,,.220,6.2,12.0,9.1,15.2,2.0,0.8,,,,-0.1,0.2,0.1,.018,,-2.1,-2.0,-4.1,-0.1
220,Walt Wesley,C,30,TOT,45,247,12.0,.477,,.290,7.7,18.4,13.3,7.0,1.3,1.1,,,,-0.1,0.3,0.2,.046,,-3.1,-1.8,-5.0,-0.2
220,Walt Wesley,C,30,PHI,4,33,10.7,.558,,.444,12.2,12.4,12.3,4.4,0.0,0.0,,,,0.0,0.0,0.0,.065,,-1.4,-3.6,-4.9,0.0
220,Walt Wesley,C,30,MIL,41,214,12.2,.467,,.274,7.1,19.4,13.4,7.4,1.5,1.2,,,,-0.1,0.3,0.2,.043,,-3.4,-1.6,-5.0,-0.2
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
221,Paul Westphal,SG,24,BOS,82,1581,17.3,.544,,.233,2.8,7.4,5.1,21.5,2.2,1.1,,,,3.0,2.2,5.1,.156,,1.8,-0.4,1.5,1.4
222,John Wetzel,SG,30,ATL,63,785,12.2,.509,,.377,4.0,10.6,7.1,13.0,2.9,0.5,,,,0.7,0.8,1.5,.093,,-1.4,0.9,-0.6,0.3
223,Jo Jo White*,PG,28,BOS,82,3220,14.9,.488,,.155,2.6,6.9,4.8,20.2,1.8,0.3,,,,4.4,3.6,8.0,.119,,0.7,-0.1,0.7,2.2
224,Sidney Wicks,PF,25,POR,82,3162,19.7,.543,,.401,8.0,20.5,14.5,14.2,1.6,1.3,,,,5.7,4.0,9.7,.147,,2.7,0.8,3.5,4.4
225,Lenny Wilkens*,PG,37,POR,65,1161,16.6,.536,,.649,3.6,7.1,5.4,27.2,3.0,0.4,,,,1.5,1.2,2.7,.111,,0.8,-0.5,0.3,0.7
226,Jamaal Wilkes*,SF,21,GSW,82,2515,15.3,.473,,.192,7.8,18.2,13.0,9.8,1.9,0.5,,,,2.3,2.8,5.1,.097,,-0.9,-0.3,-1.2,0.5
227,Earl Williams,C,23,PHO,79,1040,15.2,.422,,.261,15.2,30.1,22.5,13.1,1.2,1.7,,,,-0.5,1.6,1.0,.048,,-2.1,0.5,-1.6,0.1
228,Nate Williams,SG,24,TOT,85,1945,17.5,.520,,.223,5.3,12.5,8.8,12.7,2.2,0.8,,,,2.4,2.1,4.5,.112,,1.0,-0.9,0.0,1.0
228,Nate Williams,SG,24,KCO,50,1131,16.1,.493,,.202,5.3,11.1,8.2,11.7,2.2,1.1,,,,0.8,1.3,2.1,.087,,-0.1,-1.2,-1.3,0.2
228,Nate Williams,SG,24,NOJ,35,814,19.5,.559,,.252,5.2,14.5,9.7,14.2,2.4,0.4,,,,1.7,0.8,2.5,.146,,2.5,-0.6,1.9,0.8
229,Ron Williams,PG,30,MIL,46,526,9.2,.416,,.176,2.1,6.3,4.3,17.9,2.1,0.2,,,,-0.4,0.4,0.0,.001,,-3.9,-1.4,-5.3,-0.4
230,Bobby Wilson,SG,24,CHI,48,425,20.4,.551,,.258,4.5,8.4,6.4,16.1,2.5,0.1,,,,1.0,0.6,1.6,.181,,3.2,-2.1,1.1,0.3
231,Lee Winfield,PG,27,BUF,68,1259,11.8,.551,,.218,3.8,6.3,5.1,13.8,1.5,1.2,,,,1.6,0.8,2.4,.093,,-1.3,0.0,-1.3,0.2
232,Harthorne Wingo,PF,27,NYK,82,1686,13.9,.516,,.370,9.9,18.4,14.1,7.0,1.3,1.1,,,,2.1,1.8,3.9,.111,,-0.7,-0.1,-0.8,0.5
233,Brian Winters,SG,22,LAL,68,1516,14.7,.467,,.114,2.5,6.2,4.4,20.7,2.2,0.6,,,,0.4,0.7,1.1,.035,,-0.6,-2.3,-2.9,-0.3
